epoch,step,train/loss,val/error_T,val/loss,val/loss_best
4987,4987,684.6476440429688,,,
4988,4988,684.0986328125,,,
4989,4989,683.5499877929688,,,
4990,4990,683.0010375976562,,,
4991,4991,682.4526977539062,,,
4992,4992,681.9052124023438,,,
4993,4993,681.3573608398438,,,
4994,4994,680.8097534179688,,,
4995,4995,680.2633666992188,,,
4996,4996,679.7161254882812,,,
4997,4997,679.1698608398438,,,
4998,4998,678.6242065429688,,,
4999,4999,,0.7627238035202026,3551.890869140625,1673.008544921875
4999,4999,678.0785522460938,,,
5000,5000,677.53271484375,,,
5001,5001,676.9876098632812,,,
5002,5002,676.443115234375,,,
5003,5003,675.8984985351562,,,
5004,5004,675.3540649414062,,,
5005,5005,674.8101806640625,,,
5006,5006,674.266845703125,,,
5007,5007,673.7237548828125,,,
5008,5008,673.1806030273438,,,
5009,5009,672.6380615234375,,,
5010,5010,672.0958862304688,,,
5011,5011,671.5531616210938,,,
5012,5012,671.0119018554688,,,
5013,5013,670.4700317382812,,,
5014,5014,669.9288330078125,,,
5015,5015,669.3878173828125,,,
5016,5016,668.8471069335938,,,
5017,5017,668.3062744140625,,,
5018,5018,667.7662963867188,,,
5019,5019,667.2265014648438,,,
5020,5020,666.6864013671875,,,
5021,5021,666.1471557617188,,,
5022,5022,665.6080322265625,,,
5023,5023,665.0692138671875,,,
5024,5024,664.5303344726562,,,
5025,5025,663.9913330078125,,,
5026,5026,663.4533081054688,,,
5027,5027,662.9151000976562,,,
5028,5028,662.377197265625,,,
5029,5029,661.8395385742188,,,
5030,5030,661.30224609375,,,
5031,5031,660.7649536132812,,,
5032,5032,660.2275390625,,,
5033,5033,659.6904907226562,,,
5034,5034,659.1534423828125,,,
5035,5035,658.6168212890625,,,
5036,5036,658.079833984375,,,
5037,5037,657.5435791015625,,,
5038,5038,657.00732421875,,,
5039,5039,656.4708251953125,,,
5040,5040,655.9344482421875,,,
5041,5041,655.3983154296875,,,
5042,5042,654.8623657226562,,,
5043,5043,654.3260498046875,,,
5044,5044,653.7900390625,,,
5045,5045,653.254150390625,,,
5046,5046,652.7174072265625,,,
5047,5047,652.1812744140625,,,
5048,5048,651.6456298828125,,,
5049,5049,651.1090698242188,,,
5050,5050,650.5726318359375,,,
5051,5051,650.0361938476562,,,
5052,5052,649.4996337890625,,,
5053,5053,648.9630126953125,,,
5054,5054,648.4255981445312,,,
5055,5055,647.8885498046875,,,
5056,5056,647.35107421875,,,
5057,5057,646.8135375976562,,,
5058,5058,646.2763061523438,,,
5059,5059,645.7379760742188,,,
5060,5060,645.2001953125,,,
5061,5061,644.6616821289062,,,
5062,5062,644.123046875,,,
5063,5063,643.5849609375,,,
5064,5064,643.0463256835938,,,
5065,5065,642.50732421875,,,
5066,5066,641.9685668945312,,,
5067,5067,641.4302368164062,,,
5068,5068,640.89208984375,,,
5069,5069,640.3533935546875,,,
5070,5070,639.8153076171875,,,
5071,5071,639.277587890625,,,
5072,5072,638.7401733398438,,,
5073,5073,638.2030639648438,,,
5074,5074,637.6663208007812,,,
5075,5075,637.1293334960938,,,
5076,5076,636.59375,,,
5077,5077,636.0584106445312,,,
5078,5078,635.5238037109375,,,
5079,5079,634.9895629882812,,,
5080,5080,634.45556640625,,,
5081,5081,633.9226684570312,,,
5082,5082,633.3895874023438,,,
5083,5083,632.8578491210938,,,
5084,5084,632.325927734375,,,
5085,5085,631.7948608398438,,,
5086,5086,631.2640991210938,,,
5087,5087,630.73388671875,,,
5088,5088,630.2039794921875,,,
5089,5089,629.6744995117188,,,
5090,5090,629.1455078125,,,
5091,5091,628.6167602539062,,,
5092,5092,628.088134765625,,,
5093,5093,627.5603637695312,,,
5094,5094,627.0330200195312,,,
5095,5095,626.505859375,,,
5096,5096,625.97802734375,,,
5097,5097,625.4521484375,,,
5098,5098,624.9260864257812,,,
5099,5099,,0.7622623443603516,3547.59423828125,1673.008544921875
5099,5099,624.4000244140625,,,
5100,5100,623.8748779296875,,,
